iso3,country_name,year,tic,tic_status,tic_observed_flag,log_capacity_lag,technology,currency_base_year,equipment_share,equipment_cost,other_cost,equipment_observed_flag,equipment_cost_observed,completion_id,window_role,q,q_S1,q_S3,q_raw_scope,s_import,s_import_raw,import_dependency_value,import_dependency_id,sourcing_status,price_proxy_id,price_status,price_quality,selected_ratio,P1_completed,P2_completed,P2_local_ratio,P3_fixed,P3_index,P3_convergence05,P3_convergence10,Klevel,K0,Klevel_flow,Klevel_share,Klevel_lag2,Klevel_raw_tail,log_noncn_citations_lag,knowledge_status,knowledge_measure_id,patent_definition_unverified,reference_citation_year,pre_sample_reference_assumption,Klevel_stock10,Klevel_stock15,Klevel_stock20,relative_price,pc,pa,onshore_new_capacity_mw,onshore_new_capacity_share,offshore_share,onshore_scope_status,capacity_status,capacity_source,gross_new_capacity_kw,capacity_amount_label,sample_id,tariff_cn_effective,tariff_alt_effective,tariff_cn_regular,tariff_alt_regular,tariff_extra_equipment,tariff_status,tariff_events,unquantified_specific_duty,tariff_scenario_id,assumption_ids,evidence_grade,notes,border_ratio_actual,r0,q0,tau0,P,S,T,K,input_version,imports_usd,china_imports_usd,reported_world_usd,partner_sum_usd,world_minus_partner_sum,exports_usd,share_unit,value_share,units_share,kg_share,units_value_coverage,kg_value_coverage,hs6,source_file,trade_basis,china_record_observed,net_trade_balance_2010_2012,q_value,equipment_status,tariff_extra_low,tariff_extra_high,power_basis,new_capacity_kw,actual_cost_usd_per_kw,X_CN_actual,patent_knowledge_stock,q_ref_2010,tariff_cn_effective_ref_2010,tariff_alt_effective_ref_2010
CAN,Canada,2013,3108.9060807525,latest_Data_raw_source_native_anchor,1,8.732627099660395,onshore_wind,2024,0.749999999999999,2331.679560564372,777.2265201881282,0,,primary,primary_through_2022_extension_after,0.243439226519337,0.324585635359116,0.3082338756295411,0.243439226519337,0.324585635359116,0.324585635359116,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.7562222993085133,0.7562222993085133,0.7348159260322038,1.000004988460863,0.9999998565123438,1.0433688992082215,0.9999998769772708,0.9999998953974988,1.791759469228055,1.6094379124341005,5.0,0.0235849056603773,1.6094379124341005,1.791759469228055,5.337538079701318,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.2100898045823474,3.063402728763012,2.925554242900421,0.7562222993085133,0.7562222993085133,1.0,1600.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,1600000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0,0.0,0.0,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;K_SPARSE_ZERO;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.2478042739795606,1.0,-0.0623107709577802,0.001131874729475,0.0,0.1823215567939544,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1600000.0,3108.9060807525,76.103,739.3800000000001,0.1085575798094601,0.0,0.0
DEU,Germany,2013,2427.54559260857,latest_Data_raw_source_native_anchor,1,10.332408736680634,onshore_wind,2024,0.7501674479999997,1821.065682110818,606.4799104977521,0,,primary,primary_through_2022_extension_after,0.0026897693251759,0.0107590773007036,0.0,0.0026897693251759,0.0107590773007036,0.0107590773007036,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.7562222993085133,0.7562222993085133,0.7348159260322038,0.5249095562822188,0.9999998565123438,1.0433688992082215,0.9999998769772708,0.9999998953974988,3.8501476017100575,3.713572066704308,45.99999999999999,0.0195329087048832,3.970291913552122,3.8501476017100575,7.745002803515839,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.503757598755844,5.352817515095063,5.2097351273091865,0.7562222993085133,0.7562222993085133,1.0,2258.0,0.9039231385108086,0.0960768614891913,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,2258000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0134737115106045,0.0,0.0134737115106045,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0000259392301107,0.8823260256017053,0.0679185927287052,1.000033572838302,-0.0166956381267371,0.0160397172761994,5.279666009342076e-08,0.1365755350057496,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2258000.0,2427.54559260857,76.103,739.3800000000001,0.0003429085740121,0.0135000002384185,0.0134065731476778
ESP,Spain,2013,2478.47443165532,latest_Data_raw_source_native_anchor,1,10.03407712223973,onshore_wind,2024,0.7499999999999996,1858.855823741489,619.618607913831,0,,primary,primary_through_2022_extension_after,0.1401217268922606,0.5604869075690424,0.0,0.1401217268922606,0.5604869075690424,0.5604869075690424,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.7562222993085133,0.7562222993085133,0.7348159260322038,0.942149780434436,0.9999998565123438,1.0433688992082215,0.9999998769772708,0.9999998953974988,2.5649493574615367,2.302585092994046,12.0,0.0164835164835164,2.772588722239781,2.5649493574615367,6.57507584059962,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.105250724901329,3.965574549504856,3.834066929889442,0.7562222993085133,0.7562222993085133,1.0,164.0,0.970414201183432,0.029585798816568,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,164000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0135000002384185,0.0,0.0135000002384185,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.0949907863880139,1.000252099882421,-0.0234289627121467,-0.0113266284466789,0.0,0.2623642644674908,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,164000.0,2478.47443165532,76.103,739.3800000000001,0.0699831365935919,0.0135000002384185,0.013067618377497
FRA,France,2013,2262.00841067733,latest_Data_raw_source_native_anchor,1,8.935600848893298,onshore_wind,2024,0.7499999999999997,1696.506308007997,565.5021026693332,0,,primary,primary_through_2022_extension_after,0.640385762577053,0.8538476834360708,0.1046511919591373,0.640385762577053,0.8538476834360708,0.8538476834360708,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.7562222993085133,0.7562222993085133,0.7348159260322038,1.7052994458700343,0.9999998565123438,1.0433688992082215,0.9999998769772708,0.9999998953974988,1.791759469228055,1.791759469228055,5.0,0.0097087378640776,2.4849066497880004,1.791759469228055,6.236369590203704,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.551817249789247,3.412806923778586,3.2811253282023003,0.7562222993085133,0.7562222993085133,1.0,552.6300000000001,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,552630.0000000001,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0133587048919279,0.0,0.0133587048919279,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0001394327061173,0.8823260256017053,0.2817402844732133,1.000010697952075,-0.0711544904681807,-0.0985807301240142,8.001170019488439e-05,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,552630.0000000001,2262.00841067733,76.103,739.3800000000001,0.1914682539682539,0.0135000002384185,0.0134950325347186
GBR,United Kingdom,2013,2761.25289981111,latest_Data_raw_source_native_anchor,1,8.70549681988774,onshore_wind,2024,0.7500000000000001,2070.939674858333,690.3132249527771,0,,primary,primary_through_2022_extension_after,0.5552926405254008,0.7403901873672011,0.6816378208501188,0.1261120378092855,0.7403901873672011,0.168149383745714,0.75,S2_FIXED_BASE_TRADE_GROUP,imputed_onshore_dominant_nearest_year_2016,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.7562222993085133,0.7562222993085133,0.7348159260322038,0.7348159260322038,0.9999998565123438,1.0433688992082215,0.9999998769772708,0.9999998953974988,1.6094379124341005,2.3978952727983707,3.999999999999999,0.007366482504604,2.995732273553991,1.6094379124341005,6.29156913955832,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.095232151531475,3.9347748415699177,3.779893874888717,0.7562222993085133,0.7562222993085133,1.0,1551.0,0.6887211367673179,0.311278863232682,offshore_heavy_bridge_required,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,1551000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0135000002384185,0.0,0.0135000002384185,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.5552926405254008,1.0,-0.1454512534427059,0.0,0.0,-0.7884573603642702,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1551000.0,2761.25289981111,76.103,739.3800000000001,0.5552926405254008,0.0135000002384185,0.0135000002384185
IND,India,2013,1775.48847664279,latest_Data_raw_source_native_anchor,1,9.758502242095034,onshore_wind,2024,0.7690999999999995,1365.5281873859687,409.9602892568212,1,1423.2876115034271,primary,primary_through_2022_extension_after,0.0853658536585365,0.3414634146341463,0.0,0.0853658536585365,0.3414634146341463,0.3414634146341463,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.7562222993085133,0.7562222993085133,0.7348159260322038,0.7348159260322038,0.9999998565123438,1.0433688992082215,0.9999998769772708,0.9999998953974988,1.791759469228055,1.6094379124341005,5.0,0.0301204819277108,1.9459101490553128,1.791759469228055,5.087596335232384,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.280208397440117,3.139843555373773,3.007885957419353,0.7562222993085133,0.7562222993085133,1.0,1120.7000000000007,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,1120700.0000000007,investment_saving_proxy_where_net_addition_proxy,12_countries,0.075,0.075,0.075,0.075,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,True,representative_main_policy_coverage_assumption,S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.130421252146725,1.0,-0.0323101906002052,0.011280313187683,0.0,0.1823215567939544,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1120700.0000000007,1775.48847664279,76.103,739.3800000000001,0.081967213114754,0.075,0.075
ITA,Italy,2013,2409.17216204287,latest_Data_raw_source_native_anchor,1,8.999989642460726,onshore_wind,2024,0.7499999999999999,1806.879121532152,602.2930405107177,0,,primary,primary_through_2022_extension_after,0.229985443959243,0.4599708879184861,0.2800397444654788,0.229985443959243,0.4599708879184861,0.4599708879184861,0.5,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.7562222993085133,0.7562222993085133,0.7348159260322038,0.4324678172672303,0.9999998565123438,1.0433688992082215,0.9999998769772708,0.9999998953974988,1.0986122886681098,2.19722457733622,2.0000000000000004,0.0202020202020201,0.6931471805599453,1.0986122886681098,4.584967478670572,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.534055057390408,3.3268511109573327,3.1218852323609725,0.7562222993085133,0.7562222993085133,1.0,440.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,440000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0134462197671961,0.0,0.0134462197671961,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0000530669217305,0.8823260256017053,0.2673922111136682,1.000010698609647,-0.0674058369300161,0.0097075239015433,9.777541352235434e-06,-1.0986122886681102,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,440000.0,2409.17216204287,76.103,739.3800000000001,0.2103825136612022,0.0135000002384185,0.0134990130114713
POL,Poland,2013,2759.50741715375,latest_Data_raw_source_native_anchor,1,,onshore_wind,2024,0.7664,2114.8864845066337,644.6209326471162,0,,,,0.110325193707443,,,,0.1471002582765907,,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,,,,,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,0.7562222993085133,0.7562222993085133,1.0,,,0.0,,,,,,,0.0,0.0134993245497136,0.0,0.0134993245497136,0.0,WITS_HS6_proxy_fixed_basket_plus_tower_scenario;2024_regular_carry_if_missing,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0000006666888557,0.8823260256017053,0.3661910534004735,1.0000006666888557,,,,,latest_sample_extension_v1,214979564.0,735282.0,214979564.0,214979564.0,0.0,19878235.0,u,0.0034202413769896,0.1471002582765907,0.0026886092532591,1.0,1.0,850231.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.993665356466107,0.0025651810327422,legacy_median_turbine_share_assumption,0.0,0.0,source_native_power_basis_unverified,865000.0,2759.50741715375,76.103,739.3800000000001,0.5150842945874002,0.0135000002384185,0.0134993245497136
SWE,Sweden,2013,2391.99243521971,latest_Data_raw_source_native_anchor,1,8.144388865547622,onshore_wind,2024,0.7500000000000006,1793.9943264147837,597.9981088049262,0,,primary,primary_through_2022_extension_after,0.5817886932344764,0.7757182576459685,0.296017248833297,0.5817886932344764,0.7757182576459685,0.7757182576459685,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.7562222993085133,0.7562222993085133,0.7348159260322038,0.5199665585346763,0.9999998565123438,1.0433688992082215,0.9999998769772708,0.9999998953974988,1.3862943611198906,1.3862943611198906,3.0,0.0217391304347826,0.0,1.3862943611198906,4.912654885736052,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,2.733456945631528,2.564963934218276,2.4054500814123694,0.7562222993085133,0.7562222993085133,1.0,538.0,0.9149659863945578,0.0850340136054421,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,538000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0134932201483158,0.0,0.0134932201483158,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.00000668982285,0.8823260256017053,0.4189802001605256,1.0000510664713884,-0.1077389305458919,-0.0452107656634933,3.429681874208349e-06,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,538000.0,2391.99243521971,76.103,739.3800000000001,0.3483263598326359,0.0135000002384185,0.0134998880509106
TUR,Turkey,2013,2326.01597491539,latest_Data_raw_source_native_anchor,1,7.724004656676065,onshore_wind,2024,0.7499999999999997,1744.5119811865418,581.5039937288482,0,,primary,primary_through_2022_extension_after,0.1583175803402646,0.2110901071203528,0.2110901071203528,0.1583175803402646,0.2110901071203528,0.2110901071203528,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.7562222993085133,0.7562222993085133,0.7348159260322038,0.32756218348764,0.9999998565123438,1.0433688992082215,0.9999998769772708,0.9999998953974988,0.0,0.0,0.0,0.0,0.0,0.0,2.6390573296152584,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,False,0.0,0.0,0.0,0.7562222993085133,0.7562222993085133,1.0,499.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,499000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.013491619674529,0.0,0.013491619674529,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_NEAREST_REGIME;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.000008269001664,0.8823260256017053,0.0951466682542856,1.0,-0.0234678648160814,-0.0158909254123654,1.029733364199857e-06,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,499000.0,2326.01597491539,76.103,739.3800000000001,0.1038074712643677,0.0,0.0135000002384185
USA,United States,2013,2390.00327947562,latest_Data_raw_source_native_anchor,1,10.9865800295462,onshore_wind,2024,0.75,1792.5024596067149,597.500819868905,0,,primary,primary_through_2022_extension_after,0.4036321989528796,0.5381762652705061,0.0,0.4036321989528796,0.5381762652705061,0.5381762652705061,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.7562222993085133,0.7562222993085133,0.7348159260322038,1.000005246158125,0.9999998565123438,1.0433688992082215,0.9999998769772708,0.9999998953974988,4.07753744390572,4.143134726391533,58.000000000000014,0.0254833040421792,4.127134385045092,4.07753744390572,7.704811922932594,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.855674404856679,5.693240153545904,5.538084498910027,0.7562222993085133,0.7562222993085133,1.0,898.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,898000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.16293297616,0.0237433422296308,0.025,0.0237433422296308,0.13793297616,official_anchors_with_explicit_liability_and_coverage_assumptions,US_TOWER,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_POLICY_SCOPE;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.1359614545841397,0.8823260256017053,0.2364038209861114,1.0001823961002694,-0.0593572788941857,-0.0442231879751415,0.0450014922936134,-0.0655972824858128,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,898000.0,2390.00327947562,76.103,739.3800000000001,0.2376180381576411,0.025,0.0248477523525992
AUS,Australia,2014,3022.04804932794,latest_Data_raw_source_native_anchor,1,,onshore_wind,2024,0.7663999999999999,2316.097625004933,705.9504243230072,0,,,,0.4980095541401274,,,,0.6640127388535032,,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,,,,,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,0.9814153165323596,0.9814153165323596,1.0,,,0.0,,,,,,,0.0551273012602739,0.0249197867197334,0.025,0.0249197867197334,0.0301273012602739,WITS_HS6_proxy_fixed_basket_plus_tower_scenario;2024_regular_carry_if_missing,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0294730523617073,0.8823260256017053,0.366553663439039,1.0000782629834115,,,,,latest_sample_extension_v1,70338883.0,67152418.0,70338882.0,70338883.0,-1.0,5134080.0,u,0.9546983849601364,0.6640127388535032,0.9477821941299804,1.0,1.0,850231.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.9931518853510304,0.7160237887201024,legacy_median_turbine_share_assumption,0.0,0.0301273012602739,source_native_power_basis_unverified,576000.0,3022.04804932794,96.13,763.4420000000001,0.2395833333333333,0.02,0.0249197867197334
