iso3,country_name,year,tic,tic_status,tic_observed_flag,log_capacity_lag,technology,currency_base_year,equipment_share,equipment_cost,other_cost,equipment_observed_flag,equipment_cost_observed,completion_id,window_role,q,q_S1,q_S3,q_raw_scope,s_import,s_import_raw,import_dependency_value,import_dependency_id,sourcing_status,price_proxy_id,price_status,price_quality,pc,pa,relative_price,convergence05,convergence10,non_CN_major_suppliers_pa,fixed_preperiod_supplier_basket_pa,Klevel,K0,Klevel_flow,Klevel_share,Klevel_lag2,Klevel_raw_tail,log_noncn_citations_lag,knowledge_status,knowledge_measure_id,patent_definition_unverified,reference_citation_year,pre_sample_reference_assumption,Klevel_stock10,Klevel_stock15,Klevel_stock20,gross_new_capacity_kw,national_new_capacity_kw_proxy,capacity_status,capacity_amount_label,sample_id,onshore_scope_status,tariff_status,tariff_scenario_id,assumption_ids,evidence_grade,notes,border_ratio_actual,r0,q0,tau0,P,S,T,K,input_version,imports_usd,china_imports_usd,reported_world_usd,partner_sum_usd,world_minus_partner_sum,exports_usd,share_unit,value_share,units_share,kg_share,units_value_coverage,kg_value_coverage,hs6,source_file,trade_basis,china_record_observed,net_trade_balance_2010_2012,q_value,equipment_status,power_basis,actual_cost_usd_per_kw,new_capacity_kw,X_CN_actual,patent_knowledge_stock,q_ref_2010,X_ref_2010,H_ref_2010
DEU,Germany,2014,1905.61098173221,latest_Data_raw_source_native_anchor,1,10.69309425215692,solar_pv,2024,0.4074399684905543,776.4220783522259,1129.188903379984,0,,primary,primary_through_2022_extension_after,0.1790363630748575,0.2387151507664767,0.0,0.1790363630748575,0.2387151507664767,0.2387151507664767,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.9549617960538824,1.1226679495519878,0.8506182049954929,0.8506182049954929,0.8506182049954929,1.5292599425178348,1.619731537334218,3.8501476017100575,3.6635616461296463,45.99999999999999,0.0276110444177671,3.9889840465642745,3.8501476017100575,7.390798521735676,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.621632766687933,5.4604023730832765,5.308953757453724,595000.0,1428000.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0954,0.7822241739646847,0.4085081068364409,1.0,-0.0629650123101532,0.035856090174363,0.0148175359720892,0.1865859555804112,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1905.61098173221,595000.0,110.23856,15283.490760000002,0.3700388752093839,10.0,10611.6
ESP,Spain,2014,2758.28975446983,latest_Data_raw_source_native_anchor,1,8.636903612915082,solar_pv,2024,0.4150361822787438,1144.7900493137315,1613.499705156098,0,,primary,primary_through_2022_extension_after,0.1592140773912476,0.2122854365216635,0.0282791632620093,0.1592140773912476,0.2122854365216635,0.2122854365216635,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.9549617960538824,1.1226679495519878,0.8506182049954929,0.8506182049954929,0.8506182049954929,1.5292599425178348,1.619731537334218,1.791759469228055,2.3978952727983707,5.0,0.0324675324675324,1.6094379124341005,1.791759469228055,5.010635294096256,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.932765408643631,3.723354233562465,3.521912812900208,3380.000000000109,8112.000000000262,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0954,0.7822241739646847,0.2829948316804992,1.0,-0.0431938425599225,0.0191227599922858,0.0131480173045157,-0.6061358035703157,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2758.28975446983,3380.000000000109,110.23856,15283.490760000002,0.222160926953235,10.0,10611.6
FRA,France,2014,2821.35484289285,latest_Data_raw_source_native_anchor,1,8.731229154270133,solar_pv,2024,0.4226323960669308,1192.3959574068444,1628.958885486005,0,,primary,primary_through_2022_extension_after,0.1318676439701165,0.1758235252934887,0.0247221676635522,0.1318676439701165,0.1758235252934887,0.1758235252934887,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.9549617960538824,1.1226679495519878,0.8506182049954929,0.8506182049954929,0.8506182049954929,1.5292599425178348,1.619731537334218,2.19722457733622,2.4849066497880004,8.000000000000002,0.0092485549132947,2.9444389791664403,2.19722457733622,6.754604099487962,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.327223849880576,4.157485084832109,3.9966954401570014,350565.00000000006,841356.0000000001,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0954,0.7822241739646847,0.2339896337025985,1.0,-0.0355792943283745,0.0156840648782911,0.010856804690504,-0.2876820724517803,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2821.35484289285,350565.00000000006,110.23856,15283.490760000002,0.1920508407447017,10.0,10611.6
IND,India,2014,2271.33554160773,latest_Data_raw_source_native_anchor,1,7.253643050013043,solar_pv,2024,0.2657343530048056,603.5718806059498,1667.7636610017803,0,,primary,primary_through_2022_extension_after,0.4984072221441917,0.6645429628589223,0.4573290224573215,0.4984072221441917,0.6645429628589223,0.6645429628589223,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.9549617960538824,1.1226679495519878,0.8506182049954929,0.8506182049954929,0.8506182049954929,1.5292599425178348,1.619731537334218,0.6931471805599453,1.3862943611198906,1.0,0.0169491525423728,0.0,0.6931471805599453,4.07753744390572,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,2.7400258428923383,2.528936379965656,2.325005279725777,943215.0,2263716.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2594271375739698,1.0,-0.0395245984647739,-0.0378457291437151,0.0,-0.6931471805599453,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2271.33554160773,943215.0,110.23856,15283.490760000002,0.2094730271247598,10.0,10611.6
ITA,Italy,2014,2241.31952454864,latest_Data_raw_source_native_anchor,1,9.98199369568342,solar_pv,2024,0.4074399684905549,913.2031564593634,1328.1163680892764,0,,primary,primary_through_2022_extension_after,0.1250285326128297,0.1667047101504397,0.0060552337611275,0.1250285326128297,0.1667047101504397,0.1667047101504397,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.9549617960538824,1.1226679495519878,0.8506182049954929,0.8506182049954929,0.8506182049954929,1.5292599425178348,1.619731537334218,1.0986122886681098,1.3862943611198906,2.0000000000000004,0.0082987551867219,1.9459101490553128,1.0986122886681098,5.480638923341991,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.048200680401365,2.8857868786228944,2.7335057148046324,204500.0,490800.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0954,0.7822241739646847,0.2994140675067587,1.0,-0.0457581268402995,0.0269045227180842,0.0102859572877809,-0.2876820724517808,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2241.31952454864,204500.0,110.23856,15283.490760000002,0.2937826984300906,10.0,10611.6
JPN,Japan,2014,3654.82914695912,latest_Data_raw_source_native_anchor,1,9.700134373541044,solar_pv,2024,0.2850064717378388,1041.6499599794338,2613.179186979686,0,,primary,primary_through_2022_extension_after,0.1488438888179066,0.5953755552716267,0.5953755552716267,0.1488438888179066,0.5953755552716267,0.5953755552716267,0.25,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.9549617960538824,1.1226679495519878,0.8506182049954929,0.8506182049954929,0.8506182049954929,1.5292599425178348,1.619731537334218,3.367295829986474,3.218875824868201,28.000000000000004,0.0190088255261371,3.688879454113936,3.367295829986474,7.27655640271871,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.2113373489212425,5.0536072228567575,4.905081223707921,4870000.0,11688000.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.0984915222542993,1.0,-0.0148221476954637,-0.0076633338708027,0.0,0.1484200051182731,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,3654.82914695912,4870000.0,110.23856,15283.490760000002,0.0954023884591692,10.0,10611.6
KOR,South Korea,2014,2633.44817638635,latest_Data_raw_source_native_anchor,1,7.534655813723156,solar_pv,2024,0.2753704123713225,725.1737102900164,1908.2744660963333,0,,primary,primary_through_2022_extension_after,0.2480338051685446,0.4960676103370892,0.0,0.2480338051685446,0.4960676103370892,0.4960676103370892,0.5,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.9549617960538824,1.1226679495519878,0.8506182049954929,0.8506182049954929,0.8506182049954929,1.5292599425178348,1.619731537334218,3.610917912644224,2.995732273553991,35.99999999999999,0.0182555780933062,3.784189633918261,3.610917912644224,7.5688956634069955,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.139146397488664,5.002156249296326,4.874963065535959,439500.0,1054800.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.188465819333567,1.0,-0.0285572672059501,-0.009198324201945,0.0,0.615185639090233,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2633.44817638635,439500.0,110.23856,15283.490760000002,0.1616373379086477,10.0,10611.6
USA,United States,2014,3436.43223050615,latest_Data_raw_source_native_anchor,1,9.554766605810544,solar_pv,2024,0.2850064717378384,979.405425382748,2457.026805123402,0,,primary,primary_through_2022_extension_after,0.2660633368582789,0.3547511158110386,0.2117680339127536,0.2660633368582789,0.3547511158110386,0.3547511158110386,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.9549617960538824,1.1226679495519878,0.8506182049954929,0.8506182049954929,0.8506182049954929,1.5292599425178348,1.619731537334218,4.897839799950911,5.153291594497779,132.99999999999997,0.0302410186448385,5.010635294096256,4.897839799950911,8.358431899031295,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,6.9236254380939695,6.736153145248077,6.55793217025847,2112500.0,5070000.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.321,0.7822241739646847,0.2885153322458873,1.0517573770491804,-0.0440552765906929,0.0034988521735985,0.0729298649884663,-0.2554517945468681,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,3436.43223050615,2112500.0,110.23856,15283.490760000002,0.2707293689466955,10.0,10611.6
AUS,Australia,2015,2663.0217981109,latest_Data_raw_source_native_anchor,1,8.509523857111331,solar_pv,2024,0.2657343530048057,707.6563745586944,1955.3654235522051,0,,primary,primary_through_2022_extension_after,0.5444246316178866,0.7258995088238488,0.3582247046193437,0.5444246316178866,0.7258995088238488,0.7258995088238488,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.7769889224154697,0.8596375633884719,0.903856410546763,0.903856410546763,0.903856410546763,1.0958283208787405,1.1156496793103436,1.3862943611198906,1.791759469228055,3.0,0.0265486725663716,0.6931471805599453,1.3862943611198906,4.709530201312334,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.154020581366063,2.9161127740333894,2.693792064590036,449500.0,1078800.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.5632899010458235,1.0,-0.0556783822042134,0.0019157907995758,0.0,-0.4054651081081644,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2663.0217981109,449500.0,153.47672,16656.141684000002,0.5357310279540023,10.0,10611.6
BRA,Brazil,2015,2497.65897641162,latest_Data_raw_source_native_anchor,1,,solar_pv,2024,0.264221717177781,659.9357436719772,1837.723232739643,0,,,,0.3619399500083591,,,,0.4825866000111455,,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,0.7769889224154697,0.8596375633884719,0.903856410546763,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,11930.0,,,,,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0,0.7822241739646847,0.2883707572840275,1.0,,,,,latest_sample_extension_v1,133183066.0,64272363.0,133183066.0,133172805.0,10261.0,2532095.0,value,0.4825866000111455,0.6185283872434334,0.6585676252706941,1.0,1.0,854140.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.9652050696317598,0.3619399500083591,backcast_first_2018_module_share,source_native_power_basis_unverified,2497.65897641162,11930.0,153.47672,16656.141684000002,0.2936020014545247,10.0,10611.6
DEU,Germany,2015,1524.06572374874,latest_Data_raw_source_native_anchor,1,10.72499716462902,solar_pv,2024,0.407439968490554,620.9652904617201,903.10043328702,0,,primary,primary_through_2022_extension_after,0.1373852354216952,0.1831803138955936,0.0,0.1373852354216952,0.1831803138955936,0.1831803138955936,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.7769889224154697,0.8596375633884719,0.903856410546763,0.903856410546763,0.903856410546763,1.0958283208787405,1.1156496793103436,3.49650756146648,3.6635616461296463,32.0,0.0267558528428093,3.8501476017100575,3.49650756146648,7.060476365999801,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.637664725904197,5.447009895880297,5.267398802771256,662000.0,1588800.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0954,0.7822241739646847,0.4085081068364409,1.0,-0.0400675247375075,0.0267708041947668,0.0119335226958848,-0.1670540846631665,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1524.06572374874,662000.0,153.47672,16656.141684000002,0.3700388752093839,10.0,10611.6
